[2026-04-16T09:39:56.766277] Redirecting stdout/stderr to: logs/seq_512_batch_size_ablation/transformer_logs.txt
No tokenizer path provided, training will create a new tokenizer from the training text
Usage: python train_causal_ldru.py --tokenizer_path <path_to_tokenizer_file>
Example: python train_causal_ldru.py --tokenizer_path /path/to/your/tokenizer.model
Training with text file: ptb_train.txt
Using validation text file: ptb_val.txt
Using test text file for model testing: ptb_test.txt
Creating dataset from text file...
Using SPTokenizer for subword tokenization.
Tokenizer model will be saved to: tokenizers/ptb_tokenizer_vocab1000_seq512_for_transformer_seq512_model_transformer_seq2seq_silu_default_512_SP.model
Tokenizer vocab size: 1000
Creating training dataset from text file...
Loading text from: ptb_train.txt
Tokenizing text...
Total tokens: 1,735,164
Created 6,776 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 6,776
\nSample sequence: 'ed to be a  ⁇ unk ⁇  the spokesman said pete and jeff and joe jr. have taken over the reins and are ...'
Creating validation dataset from text file...
Loading text from: ptb_val.txt
Tokenizing text...
Total tokens: 135,593
Created 528 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 528
Validation sequences: 528
Creating test dataset from text file...
Loading text from: ptb_test.txt
Tokenizing text...
Total tokens: 154,133
Created 601 sequences of length 512
Each sequence: [context tokens (length 511)] -> [target token]
All sequences used for dataset: 601
Test sequences: 601
Using ALiBi positional encodings for transformer model.
Using ALiBi positional encodings for transformer model.
Created evaluation model with dropout disabled
Initializing model...
Checkpoints will be saved to: checkpoints
Model has 3,842,500 parameters
Initial learning rate: 1.00e-03
Starting training...
Epoch 1/100
Training: 0it [00:00, ?it/s]
Training: 0it [00:42, ?it/s, Loss=7.3827, Acc=0.0002, PPL=1607.9, LR=1.00e-03]
Training: 12it [00:00, 29.03it/s, Loss=1.9943, Acc=0.5586, PPL=7.4, LR=1.00e-03]
Training: 12it [00:00, 29.03it/s, Loss=1.9876, Acc=0.5601, PPL=7.3, LR=1.00e-03]
Training: 12it [00:00, 29.03it/s, Loss=1.9893, Acc=0.5597, PPL=7.3, LR=1.00e-03]
Training: 12it [00:00, 29.03it/s, Loss=1.9924, Acc=0.5590, PPL=7.3, LR=1.00e-03]
Training: 15it [00:00, 29.07it/s, Loss=1.9924, Acc=0.5590, PPL=7.3, LR=1.00e-03]
Training: 15it [00:00, 29.07it/s, Loss=1.9908, Acc=0.5590, PPL=7.3, LR=1.00e-03]
Training: 15it [00:00, 29.07it/s, Loss=1.9887, Acc=0.5596, PPL=7.3, LR=1.00e-03]
Training: 15it [00:00, 29.07it/s, Loss=1.9966, Acc=0.5580, PPL=7.4, LR=1.00e-03]
Training: 18it [00:00, 29.10it/s, Loss=1.9966, Acc=0.5580, PPL=7.4, LR=1.00e-03]
Training: 18it [00:00, 29.10it/s, Loss=2.0033, Acc=0.5568, PPL=7.4, LR=1.00e-03]
Training: 18it [00:00, 29.10it/s, Loss=1.9982, Acc=0.5578, PPL=7.4, LR=1.00e-03]
Training: 18it [00:00, 29.10it/s, Loss=1.9979, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 21it [00:00, 29.13it/s, Loss=1.9979, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 21it [00:00, 29.13it/s, Loss=1.9979, Acc=0.5578, PPL=7.4, LR=1.00e-03]
Training: 21it [00:00, 29.13it/s, Loss=1.9999, Acc=0.5574, PPL=7.4, LR=1.00e-03]
Training: 21it [00:00, 29.13it/s, Loss=1.9946, Acc=0.5587, PPL=7.4, LR=1.00e-03]
Training: 24it [00:00, 29.16it/s, Loss=1.9946, Acc=0.5587, PPL=7.4, LR=1.00e-03]
Training: 24it [00:00, 29.16it/s, Loss=1.9988, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 24it [00:00, 29.16it/s, Loss=1.9961, Acc=0.5583, PPL=7.4, LR=1.00e-03]
Training: 24it [00:00, 29.16it/s, Loss=1.9957, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 27it [00:00, 29.16it/s, Loss=1.9957, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 27it [00:00, 29.16it/s, Loss=1.9960, Acc=0.5585, PPL=7.4, LR=1.00e-03]
Training: 27it [00:00, 29.16it/s, Loss=2.0004, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 27it [00:01, 29.16it/s, Loss=2.0040, Acc=0.5570, PPL=7.4, LR=1.00e-03]
Training: 30it [00:01, 29.15it/s, Loss=2.0040, Acc=0.5570, PPL=7.4, LR=1.00e-03]
Training: 30it [00:01, 29.15it/s, Loss=2.0022, Acc=0.5573, PPL=7.4, LR=1.00e-03]
Training: 30it [00:01, 29.15it/s, Loss=2.0038, Acc=0.5569, PPL=7.4, LR=1.00e-03]
Training: 30it [00:01, 29.15it/s, Loss=2.0007, Acc=0.5575, PPL=7.4, LR=1.00e-03]
Training: 33it [00:01, 29.13it/s, Loss=2.0007, Acc=0.5575, PPL=7.4, LR=1.00e-03]
Training: 33it [00:01, 29.13it/s, Loss=1.9964, Acc=0.5588, PPL=7.4, LR=1.00e-03]
Training: 33it [00:01, 29.13it/s, Loss=1.9950, Acc=0.5592, PPL=7.4, LR=1.00e-03]
Training: 33it [00:01, 29.13it/s, Loss=1.9962, Acc=0.5589, PPL=7.4, LR=1.00e-03]
Training: 36it [00:01, 29.13it/s, Loss=1.9962, Acc=0.5589, PPL=7.4, LR=1.00e-03]
Training: 36it [00:01, 29.13it/s, Loss=1.9973, Acc=0.5587, PPL=7.4, LR=1.00e-03]
Training: 36it [00:01, 29.13it/s, Loss=1.9981, Acc=0.5585, PPL=7.4, LR=1.00e-03]
Training: 36it [00:01, 29.13it/s, Loss=1.9971, Acc=0.5586, PPL=7.4, LR=1.00e-03]
Training: 39it [00:01, 29.13it/s, Loss=1.9971, Acc=0.5586, PPL=7.4, LR=1.00e-03]
Training: 39it [00:01, 29.13it/s, Loss=1.9986, Acc=0.5582, PPL=7.4, LR=1.00e-03]
Training: 39it [00:01, 29.13it/s, Loss=2.0001, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 39it [00:01, 29.13it/s, Loss=1.9991, Acc=0.5580, PPL=7.4, LR=1.00e-03]
Training: 42it [00:01, 29.16it/s, Loss=1.9991, Acc=0.5580, PPL=7.4, LR=1.00e-03]
Training: 42it [00:01, 29.16it/s, Loss=2.0003, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 42it [00:01, 29.16it/s, Loss=2.0000, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 42it [00:01, 29.16it/s, Loss=1.9987, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 45it [00:01, 29.15it/s, Loss=1.9987, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 45it [00:01, 29.15it/s, Loss=1.9996, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 45it [00:01, 29.15it/s, Loss=1.9994, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 45it [00:01, 29.15it/s, Loss=2.0007, Acc=0.5574, PPL=7.4, LR=1.00e-03]
Training: 48it [00:01, 29.15it/s, Loss=2.0007, Acc=0.5574, PPL=7.4, LR=1.00e-03]
Training: 48it [00:01, 29.15it/s, Loss=1.9987, Acc=0.5580, PPL=7.4, LR=1.00e-03]
Training: 48it [00:01, 29.15it/s, Loss=1.9976, Acc=0.5582, PPL=7.4, LR=1.00e-03]
Training: 48it [00:01, 29.15it/s, Loss=1.9986, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 51it [00:01, 29.15it/s, Loss=1.9986, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 51it [00:01, 29.15it/s, Loss=1.9971, Acc=0.5583, PPL=7.4, LR=1.00e-03]
Training: 51it [00:01, 29.15it/s, Loss=1.9961, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 51it [00:01, 29.15it/s, Loss=1.9953, Acc=0.5586, PPL=7.4, LR=1.00e-03]
Training: 54it [00:01, 29.17it/s, Loss=1.9953, Acc=0.5586, PPL=7.4, LR=1.00e-03]
Training: 54it [00:01, 29.17it/s, Loss=1.9944, Acc=0.5587, PPL=7.4, LR=1.00e-03]
Training: 54it [00:01, 29.17it/s, Loss=1.9934, Acc=0.5589, PPL=7.4, LR=1.00e-03]
Training: 54it [00:01, 29.17it/s, Loss=1.9933, Acc=0.5589, PPL=7.4, LR=1.00e-03]
Training: 57it [00:01, 29.17it/s, Loss=1.9933, Acc=0.5589, PPL=7.4, LR=1.00e-03]
Training: 57it [00:01, 29.17it/s, Loss=1.9937, Acc=0.5588, PPL=7.4, LR=1.00e-03]
Training: 57it [00:02, 29.17it/s, Loss=1.9953, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 57it [00:02, 29.17it/s, Loss=1.9951, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 60it [00:02, 29.14it/s, Loss=1.9951, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 60it [00:02, 29.14it/s, Loss=1.9948, Acc=0.5583, PPL=7.4, LR=1.00e-03]
Training: 60it [00:02, 29.14it/s, Loss=1.9955, Acc=0.5584, PPL=7.4, LR=1.00e-03]
Training: 60it [00:02, 29.14it/s, Loss=1.9969, Acc=0.5581, PPL=7.4, LR=1.00e-03]
Training: 63it [00:02, 29.12it/s, Loss=1.9969, Acc=0.5581, PPL=7.4, LR=1.00e-03]
Training: 63it [00:02, 29.12it/s, Loss=1.9989, Acc=0.5577, PPL=7.4, LR=1.00e-03]
Training: 63it [00:02, 29.12it/s, Loss=1.9992, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 63it [00:02, 29.12it/s, Loss=1.9995, Acc=0.5575, PPL=7.4, LR=1.00e-03]
Training: 66it [00:02, 29.14it/s, Loss=1.9995, Acc=0.5575, PPL=7.4, LR=1.00e-03]
Training: 66it [00:02, 29.14it/s, Loss=1.9989, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 66it [00:02, 29.14it/s, Loss=1.9995, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 66it [00:02, 29.14it/s, Loss=2.0004, Acc=0.5574, PPL=7.4, LR=1.00e-03]
Training: 69it [00:02, 29.14it/s, Loss=2.0004, Acc=0.5574, PPL=7.4, LR=1.00e-03]
Training: 69it [00:02, 29.14it/s, Loss=2.0015, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 69it [00:02, 29.14it/s, Loss=2.0019, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 69it [00:02, 29.14it/s, Loss=2.0014, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 72it [00:02, 29.14it/s, Loss=2.0014, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 72it [00:02, 29.14it/s, Loss=2.0023, Acc=0.5570, PPL=7.4, LR=1.00e-03]
Training: 72it [00:02, 29.14it/s, Loss=2.0023, Acc=0.5570, PPL=7.4, LR=1.00e-03]
Training: 72it [00:02, 29.14it/s, Loss=2.0031, Acc=0.5568, PPL=7.4, LR=1.00e-03]
Training: 75it [00:02, 29.16it/s, Loss=2.0031, Acc=0.5568, PPL=7.4, LR=1.00e-03]
Training: 75it [00:02, 29.16it/s, Loss=2.0018, Acc=0.5571, PPL=7.4, LR=1.00e-03]
Training: 75it [00:02, 29.16it/s, Loss=1.9986, Acc=0.5578, PPL=7.4, LR=1.00e-03]
Training: 75it [00:02, 29.16it/s, Loss=1.9988, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 78it [00:02, 29.14it/s, Loss=1.9988, Acc=0.5579, PPL=7.4, LR=1.00e-03]
Training: 78it [00:02, 29.14it/s, Loss=2.0003, Acc=0.5576, PPL=7.4, LR=1.00e-03]
Training: 78it [00:02, 29.14it/s, Loss=2.0015, Acc=0.5575, PPL=7.4, LR=1.00e-03]
Training: 78it [00:02, 29.14it/s, Loss=2.0027, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 81it [00:02, 29.13it/s, Loss=2.0027, Acc=0.5572, PPL=7.4, LR=1.00e-03]
Training: 81it [00:02, 29.13it/s, Loss=2.0050, Acc=0.5568, PPL=7.4, LR=1.00e-03]
Training: 81it [00:02, 29.13it/s, Loss=2.0052, Acc=0.5568, PPL=7.4, LR=1.00e-03]
Training: 81it [00:02, 29.13it/s, Loss=2.0062, Acc=0.5566, PPL=7.5, LR=1.00e-03]
Training: 84it [00:02, 29.13it/s, Loss=2.0062, Acc=0.5566, PPL=7.5, LR=1.00e-03]
Training: 84it [00:02, 29.13it/s, Loss=2.0071, Acc=0.5565, PPL=7.5, LR=1.00e-03]
Training: 84it [00:02, 29.13it/s, Loss=2.0067, Acc=0.5566, PPL=7.5, LR=1.00e-03]
Training: 84it [00:02, 29.13it/s, Loss=2.0059, Acc=0.5567, PPL=7.5, LR=1.00e-03]
Training: 87it [00:02, 29.11it/s, Loss=2.0059, Acc=0.5567, PPL=7.5, LR=1.00e-03]
Training: 87it [00:03, 29.11it/s, Loss=2.0061, Acc=0.5567, PPL=7.5, LR=1.00e-03]
Training: 87it [00:03, 29.11it/s, Loss=2.0062, Acc=0.5567, PPL=7.5, LR=1.00e-03]
Training: 87it [00:03, 29.11it/s, Loss=2.0072, Acc=0.5565, PPL=7.5, LR=1.00e-03]
Training: 90it [00:03, 29.09it/s, Loss=2.0072, Acc=0.5565, PPL=7.5, LR=1.00e-03]
Training: 90it [00:03, 29.09it/s, Loss=2.0084, Acc=0.5563, PPL=7.5, LR=1.00e-03]
Training: 90it [00:03, 29.09it/s, Loss=2.0092, Acc=0.5561, PPL=7.5, LR=1.00e-03]
Training: 90it [00:03, 29.09it/s, Loss=2.0088, Acc=0.5562, PPL=7.5, LR=1.00e-03]
Training: 93it [00:03, 29.12it/s, Loss=2.0088, Acc=0.5562, PPL=7.5, LR=1.00e-03]
Training: 93it [00:03, 29.12it/s, Loss=2.0089, Acc=0.5561, PPL=7.5, LR=1.00e-03]
Training: 93it [00:03, 29.12it/s, Loss=2.0095, Acc=0.5560, PPL=7.5, LR=1.00e-03]
Training: 93it [00:03, 29.12it/s, Loss=2.0099, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 96it [00:03, 29.13it/s, Loss=2.0099, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 96it [00:03, 29.13it/s, Loss=2.0103, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 96it [00:03, 29.13it/s, Loss=2.0102, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 96it [00:03, 29.13it/s, Loss=2.0099, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 99it [00:03, 29.13it/s, Loss=2.0099, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 99it [00:03, 29.13it/s, Loss=2.0098, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 99it [00:03, 29.13it/s, Loss=2.0101, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 99it [00:03, 29.13it/s, Loss=2.0106, Acc=0.5557, PPL=7.5, LR=1.00e-03]
Training: 102it [00:03, 29.14it/s, Loss=2.0106, Acc=0.5557, PPL=7.5, LR=1.00e-03]
Training: 102it [00:03, 29.14it/s, Loss=2.0119, Acc=0.5555, PPL=7.5, LR=1.00e-03]
Training: 102it [00:03, 29.14it/s, Loss=2.0109, Acc=0.5557, PPL=7.5, LR=1.00e-03]
Training: 102it [00:03, 29.14it/s, Loss=2.0116, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 105it [00:03, 29.15it/s, Loss=2.0116, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 105it [00:03, 29.15it/s, Loss=2.0119, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 105it [00:03, 29.15it/s, Loss=2.0119, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 105it [00:03, 29.15it/s, Loss=2.0110, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 108it [00:03, 29.18it/s, Loss=2.0110, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 108it [00:03, 29.18it/s, Loss=2.0108, Acc=0.5559, PPL=7.5, LR=1.00e-03]
Training: 108it [00:03, 29.18it/s, Loss=2.0104, Acc=0.5558, PPL=7.5, LR=1.00e-03]
Training: 108it [00:03, 29.18it/s, Loss=2.0111, Acc=0.5557, PPL=7.5, LR=1.00e-03]
Training: 111it [00:03, 29.18it/s, Loss=2.0111, Acc=0.5557, PPL=7.5, LR=1.00e-03]
Training: 111it [00:03, 29.18it/s, Loss=2.0119, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 111it [00:03, 29.18it/s, Loss=2.0117, Acc=0.5556, PPL=7.5, LR=1.00e-03]
Training: 111it [00:03, 29.18it/s, Loss=2.0126, Acc=0.5554, PPL=7.5, LR=1.00e-03]
Training: 114it [00:03, 29.15it/s, Loss=2.0126, Acc=0.5554, PPL=7.5, LR=1.00e-03]
Training: 114it [00:03, 29.15it/s, Loss=2.0137, Acc=0.5552, PPL=7.5, LR=1.00e-03]
Training: 114it [00:03, 29.15it/s, Loss=2.0142, Acc=0.5551, PPL=7.5, LR=1.00e-03]
Training: 114it [00:04, 29.15it/s, Loss=2.0140, Acc=0.5552, PPL=7.5, LR=1.00e-03]
Training: 117it [00:04, 29.15it/s, Loss=2.0140, Acc=0.5552, PPL=7.5, LR=1.00e-03]
Training: 117it [00:04, 29.15it/s, Loss=2.0144, Acc=0.5551, PPL=7.5, LR=1.00e-03]
Training: 117it [00:04, 29.15it/s, Loss=2.0158, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 117it [00:04, 29.15it/s, Loss=2.0157, Acc=0.5549, PPL=7.5, LR=1.00e-03]
Training: 120it [00:04, 29.14it/s, Loss=2.0157, Acc=0.5549, PPL=7.5, LR=1.00e-03]
Training: 120it [00:04, 29.14it/s, Loss=2.0161, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 120it [00:04, 29.14it/s, Loss=2.0164, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 120it [00:04, 29.14it/s, Loss=2.0165, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 123it [00:04, 29.16it/s, Loss=2.0165, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 123it [00:04, 29.16it/s, Loss=2.0164, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 123it [00:04, 29.16it/s, Loss=2.0166, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 123it [00:04, 29.16it/s, Loss=2.0166, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 126it [00:04, 29.17it/s, Loss=2.0166, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 126it [00:04, 29.17it/s, Loss=2.0159, Acc=0.5549, PPL=7.5, LR=1.00e-03]
Training: 126it [00:04, 29.17it/s, Loss=2.0158, Acc=0.5549, PPL=7.5, LR=1.00e-03]
Training: 126it [00:04, 29.17it/s, Loss=2.0161, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 129it [00:04, 29.17it/s, Loss=2.0161, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 129it [00:04, 29.17it/s, Loss=2.0161, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 129it [00:04, 29.17it/s, Loss=2.0160, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 129it [00:04, 29.17it/s, Loss=2.0160, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 132it [00:04, 29.14it/s, Loss=2.0160, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 132it [00:04, 29.14it/s, Loss=2.0158, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 132it [00:04, 29.14it/s, Loss=2.0155, Acc=0.5549, PPL=7.5, LR=1.00e-03]
Training: 132it [00:04, 29.14it/s, Loss=2.0159, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 135it [00:04, 29.15it/s, Loss=2.0159, Acc=0.5548, PPL=7.5, LR=1.00e-03]
Training: 135it [00:04, 29.15it/s, Loss=2.0166, Acc=0.5546, PPL=7.5, LR=1.00e-03]
Training: 135it [00:04, 29.15it/s, Loss=2.0166, Acc=0.5547, PPL=7.5, LR=1.00e-03]
Training: 135it [00:04, 29.15it/s, Loss=2.0171, Acc=0.5546, PPL=7.5, LR=1.00e-03]
Training: 138it [00:04, 29.17it/s, Loss=2.0171, Acc=0.5546, PPL=7.5, LR=1.00e-03]
Training: 138it [00:04, 29.17it/s, Loss=2.0182, Acc=0.5544, PPL=7.5, LR=1.00e-03]
Training: 138it [00:04, 29.17it/s, Loss=2.0183, Acc=0.5543, PPL=7.5, LR=1.00e-03]
Training: 138it [00:04, 29.17it/s, Loss=2.0172, Acc=0.5545, PPL=7.5, LR=1.00e-03]
Training: 141it [00:04, 29.10it/s, Loss=2.0172, Acc=0.5545, PPL=7.5, LR=1.00e-03]
Training: 141it [00:04, 29.10it/s, Loss=2.0169, Acc=0.5546, PPL=7.5, LR=1.00e-03]
Training: 141it [00:04, 29.10it/s, Loss=2.0171, Acc=0.5546, PPL=7.5, LR=1.00e-03]
Training: 141it [00:04, 29.10it/s, Loss=2.0179, Acc=0.5545, PPL=7.5, LR=1.00e-03]
Training: 144it [00:04, 29.07it/s, Loss=2.0179, Acc=0.5545, PPL=7.5, LR=1.00e-03]
Training: 144it [00:04, 29.07it/s, Loss=2.0185, Acc=0.5544, PPL=7.5, LR=1.00e-03]
Training: 144it [00:05, 29.07it/s, Loss=2.0188, Acc=0.5543, PPL=7.5, LR=1.00e-03]
Training: 144it [00:05, 29.07it/s, Loss=2.0193, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 147it [00:05, 29.05it/s, Loss=2.0193, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 147it [00:05, 29.05it/s, Loss=2.0196, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 147it [00:05, 29.05it/s, Loss=2.0203, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 147it [00:05, 29.05it/s, Loss=2.0199, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 150it [00:05, 29.07it/s, Loss=2.0199, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 150it [00:05, 29.07it/s, Loss=2.0196, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 150it [00:05, 29.07it/s, Loss=2.0198, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 150it [00:05, 29.07it/s, Loss=2.0201, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 153it [00:05, 29.09it/s, Loss=2.0201, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 153it [00:05, 29.09it/s, Loss=2.0204, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 153it [00:05, 29.09it/s, Loss=2.0189, Acc=0.5544, PPL=7.5, LR=1.00e-03]
Training: 153it [00:05, 29.09it/s, Loss=2.0194, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 156it [00:05, 29.11it/s, Loss=2.0194, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 156it [00:05, 29.11it/s, Loss=2.0193, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 156it [00:05, 29.11it/s, Loss=2.0197, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 156it [00:05, 29.11it/s, Loss=2.0200, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 159it [00:05, 29.11it/s, Loss=2.0200, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 159it [00:05, 29.11it/s, Loss=2.0199, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 159it [00:05, 29.11it/s, Loss=2.0200, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 159it [00:05, 29.11it/s, Loss=2.0200, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 162it [00:05, 29.11it/s, Loss=2.0200, Acc=0.5543, PPL=7.6, LR=1.00e-03]
Training: 162it [00:05, 29.11it/s, Loss=2.0203, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 162it [00:05, 29.11it/s, Loss=2.0204, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 162it [00:05, 29.11it/s, Loss=2.0206, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 165it [00:05, 29.11it/s, Loss=2.0206, Acc=0.5542, PPL=7.6, LR=1.00e-03]
Training: 165it [00:05, 29.11it/s, Loss=2.0211, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 165it [00:05, 29.11it/s, Loss=2.0210, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 165it [00:05, 29.11it/s, Loss=2.0213, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 168it [00:05, 29.10it/s, Loss=2.0213, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 168it [00:05, 29.10it/s, Loss=2.0214, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 168it [00:05, 29.10it/s, Loss=2.0211, Acc=0.5541, PPL=7.6, LR=1.00e-03]
Training: 168it [00:05, 29.10it/s, Loss=2.0219, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 171it [00:05, 29.11it/s, Loss=2.0219, Acc=0.5540, PPL=7.6, LR=1.00e-03]
Training: 171it [00:05, 29.11it/s, Loss=2.0226, Acc=0.5539, PPL=7.6, LR=1.00e-03]
Training: 171it [00:05, 29.11it/s, Loss=2.0229, Acc=0.5538, PPL=7.6, LR=1.00e-03]
Training: 171it [00:05, 29.11it/s, Loss=2.0236, Acc=0.5536, PPL=7.6, LR=1.00e-03]
Training: 174it [00:05, 29.11it/s, Loss=2.0236, Acc=0.5536, PPL=7.6, LR=1.00e-03]
Training: 174it [00:06, 29.11it/s, Loss=2.0241, Acc=0.5535, PPL=7.6, LR=1.00e-03]
Training: 174it [00:06, 29.11it/s, Loss=2.0246, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 174it [00:06, 29.11it/s, Loss=2.0242, Acc=0.5535, PPL=7.6, LR=1.00e-03]
Training: 177it [00:06, 29.11it/s, Loss=2.0242, Acc=0.5535, PPL=7.6, LR=1.00e-03]
Training: 177it [00:06, 29.11it/s, Loss=2.0240, Acc=0.5535, PPL=7.6, LR=1.00e-03]
Training: 177it [00:06, 29.11it/s, Loss=2.0241, Acc=0.5535, PPL=7.6, LR=1.00e-03]
Training: 177it [00:06, 29.11it/s, Loss=2.0247, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 180it [00:06, 29.11it/s, Loss=2.0247, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 180it [00:06, 29.11it/s, Loss=2.0251, Acc=0.5533, PPL=7.6, LR=1.00e-03]
Training: 180it [00:06, 29.11it/s, Loss=2.0244, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 180it [00:06, 29.11it/s, Loss=2.0245, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 183it [00:06, 29.13it/s, Loss=2.0245, Acc=0.5534, PPL=7.6, LR=1.00e-03]
Training: 183it [00:06, 29.13it/s, Loss=2.0250, Acc=0.5533, PPL=7.6, LR=1.00e-03]
Training: 183it [00:06, 29.13it/s, Loss=2.0252, Acc=0.5532, PPL=7.6, LR=1.00e-03]
Training: 183it [00:06, 29.13it/s, Loss=2.0258, Acc=0.5531, PPL=7.6, LR=1.00e-03]
Training: 186it [00:06, 29.11it/s, Loss=2.0258, Acc=0.5531, PPL=7.6, LR=1.00e-03]
Training: 186it [00:06, 29.11it/s, Loss=2.0261, Acc=0.5531, PPL=7.6, LR=1.00e-03]
